index,motor_rev,motor_rpm,wheel_rpm,linear_velocity,distance,avx,avy,avz,lax,lay,laz
83,14576.900694444445,1164.0085293377242,111.00776322255516,0.3836152907745559,288.2412898643992,0.0,0.0,0.9950474999441399,0.0035111523483321227,0.38369637103199594,9.81
84,14576.982638888889,1216.7650473005874,116.0389832753842,0.40100193912677345,288.2429102206641,0.0,0.0,1.0725541484954446,0.0037568705531002195,0.38374676258558926,9.81
85,14577.105902777777,1166.6985819726049,111.26430492171174,0.38450183524370674,288.2453476209779,0.0,0.0,1.0714031578325447,0.004107569779192227,0.3838244160084049,9.81
86,14577.187847222222,1166.7866999506343,111.2727084508906,0.3845308757557925,288.2469679772429,0.0,0.0,1.080510984020551,0.004340278131350193,0.38387978898076364,9.81
87,14577.269791666668,1235.103935473028,117.7879042709799,0.4070457762133931,288.2485883335078,0.0,0.0,1.0359390826798067,0.004569370774380553,0.3839343621304004,9.81
88,14577.352083333333,1235.1895137590514,117.7960655978709,0.40707397973445786,288.25021555568924,0.0,0.0,1.0846988265498496,0.0047844375432088875,0.3839881469540109,9.81
89,14577.434027777777,1167.950772092566,111.3837222806424,0.3849145120109871,288.2518359119542,0.0,0.0,1.0622654250468582,0.00497920377158144,0.3840636410071318,9.81
90,14577.515972222222,1168.104652839472,111.39839739434346,0.38496522556332036,288.2534562682191,0.0,0.0,1.0616139681599701,0.005297342531814775,0.38416037178275964,9.81
91,14577.598263888889,1222.570119369037,116.59259439542554,0.4029150818172077,288.2550834904004,0.0,0.0,1.1684383813518433,0.005721897071165014,0.38425571044208023,9.81
92,14577.680208333333,1222.747270001263,116.60948868351811,0.4029734642857029,288.25670384666535,0.0,0.0,0.9937171228599236,0.006195036203848303,0.38434967684804183,9.81
93,14577.803472222222,1201.3772474525067,114.57149811612709,0.3959306744716419,288.25914124697914,0.0,0.0,1.0633912286356122,0.007025977176128062,0.3845396122076054,9.81
94,14577.885416666666,1201.5749461396676,114.59035200636986,0.3959958288390279,288.26076160324413,0.0,0.0,1.0697479393454257,0.007689520147711921,0.38466396658606655,9.81
95,14577.967708333334,1236.2908455121824,117.90109607780272,0.4074369390170304,288.2623888254255,0.0,0.0,1.1064103863378405,0.008370247772440827,0.3847865356482976,9.81
96,14578.05,1236.4985897000654,117.9209079752572,0.40750540401967666,288.26401604760684,0.0,0.0,0.9747283227453778,0.009030085170222017,0.38491227994375143,9.81
97,14578.17326388889,1223.231413178842,116.65565986686254,0.4031330204411455,288.26645344792064,0.0,0.0,1.0146023928741068,0.00967714474777478,0.38504111925264184,9.81
98,14578.255208333334,1175.4067049171458,112.09477070059268,0.3873717189526958,288.2680738041856,0.0,0.0,0.9650676113884624,0.010584385218034386,0.38523091956975847,9.81
99,14578.3375,1175.6037672583493,112.11356390456072,0.3874366636033716,288.26970102636693,0.0,0.0,1.0640274370959417,0.011121569695681163,0.38535508551562564,9.81
100,14578.419791666667,1307.778344595494,124.71862977416487,0.43099664417073175,288.2713282485483,0.0,0.0,1.0593064563298418,0.011594003051886093,0.385477369543836,9.81
101,14578.502083333333,1307.9697276344027,124.73688136127315,0.4310597171279051,288.2729554707296,0.0,0.0,1.0749776750627213,0.011999141385790219,0.38559789761698393,9.81
102,14578.625347222222,1217.793171309685,116.13703216737149,0.4013407717734094,288.2753928710434,0.0,0.0,1.0863522718969405,0.01233804541978059,0.3857166946755385,9.81
103,14578.707638888889,1217.883168728101,116.14561493275713,0.40137043168136066,288.27702009322473,0.0,0.0,1.0226155879432455,0.012659778332888174,0.38583214939386046,9.81
104,14578.789930555555,1222.924612080361,116.62640122928539,0.4030319098481925,288.27864731540603,0.0,0.0,1.1816020998177297,0.01255641952926256,0.38588802813296,9.81
