index,motor_rev,motor_rpm,avx,avy,avz,lax,lay,laz
211,0.0,56.931070817598794,0.0,0.0,0.015378057822510324,0.0,0.0,9.81
212,0.0,56.931070817598794,0.0,0.0,-0.06252169358473146,0.0,0.0,9.81
213,0.0,57.878815875768886,0.0,0.0,0.035449241769113696,0.0,0.0,9.81
214,0.0,-13.453372043067883,0.0,0.0,0.06297268739477939,0.0,0.0,9.81
215,0.0,-13.453372043067883,0.0,0.0,-0.024264716635726002,0.0,0.0,9.81
216,0.0,-35.32041534696913,0.0,0.0,0.026705096428224034,0.0,0.0,9.81
217,0.0,-16.822280510872293,0.0,0.0,-0.05601752224032541,0.0,0.0,9.81
218,0.0,-16.822280510872293,0.0,0.0,-0.05645479181016203,0.0,0.0,9.81
219,0.0,38.30693266402006,0.0,0.0,0.0686139009070743,0.0,0.0,9.81
220,0.0,-27.56209962434044,0.0,0.0,0.07784498682691111,0.0,0.0,9.81
221,0.0,-27.56209962434044,0.0,0.0,-0.12213887360952837,0.0,0.0,9.81
222,0.0,-33.1675064583643,0.0,0.0,-0.029169386510604283,0.0,0.0,9.81
223,0.0,-108.07705620276569,0.0,0.0,0.07008277258053566,0.0,0.0,9.81
224,0.0,-108.07705620276569,0.0,0.0,-0.09491037502638633,0.0,0.0,9.81
225,0.0,-2.498009210015545,0.0,0.0,0.02956003367879442,0.0,0.0,9.81
226,0.0,-2.498009210015545,0.0,0.0,0.09799845874189471,0.0,0.0,9.81
227,0.0,12.543367903241949,0.0,0.0,-0.030673099158375537,0.0,0.0,9.81
228,0.0,15.549477017449258,0.0,0.0,0.05297550298062667,0.0,0.0,9.81
229,0.0,15.549477017449258,0.0,0.0,-0.008812087406176835,0.0,0.0,9.81
230,0.0,-23.73784218186291,0.0,0.0,-0.11132332161346092,0.0,0.0,9.81
231,0.0,21.957252971977304,0.0,0.0,-0.00086277034564217,0.0,0.0,9.81
232,0.0,21.957252971977304,0.0,0.0,-0.003867150985678013,0.0,0.0,9.81
233,0.0,80.60725723763346,0.0,0.0,-0.05097351263914361,0.0,0.0,9.81
234,0.0,51.1303454701696,0.0,0.0,-0.04534222327738935,0.0,0.0,9.81
235,0.0,51.1303454701696,0.0,0.0,-0.06994389769961737,0.0,0.0,9.81
236,0.0,43.29517324308691,0.0,0.0,0.028059276988845243,0.0,0.0,9.81
237,0.0,-57.059548467403225,0.0,0.0,-0.06487171982661018,0.0,0.0,9.81
238,0.0,-57.059548467403225,0.0,0.0,-0.025083412072867226,0.0,0.0,9.81
239,0.0,-67.65089052190132,0.0,0.0,0.004872124649860661,0.0,0.0,9.81
240,0.0,10.882803876836471,0.0,0.0,-0.0731046778234159,0.0,0.0,9.81
241,0.0,10.882803876836471,0.0,0.0,0.025137658087759755,0.0,0.0,9.81
242,0.0,-28.075140070026723,0.0,0.0,0.05973443885600253,0.0,0.0,9.81
243,0.0,-28.075140070026723,0.0,0.0,0.021331193196809175,0.0,0.0,9.81
244,0.0,-50.369691960051874,0.0,0.0,-0.023320797828408547,0.0,0.0,9.81
245,0.0,-46.71142250446782,0.0,0.0,-0.01135304153042083,0.0,0.0,9.81
246,0.0,-46.71142250446782,0.0,0.0,-0.03765924492617659,0.0,0.0,9.81
247,0.0,-41.25834157578863,0.0,0.0,0.06531187612769494,0.0,0.0,9.81
248,0.0,17.801182133566098,0.0,0.0,-0.055425491863743605,0.0,0.0,9.81
